	000001.sz	000002.sz	000009.sz	000024.sz	000039.sz	000069.sz	000400.sz	000401.sz	000402.sz	000425.sz	000536.sz	000562.sz	000581.sz	000598.sz	000623.sz	000629.sz	000630.sz	000656.sz	000686.sz	000728.sz
1011	8.9	9.24	7.05	24.85	10.85	6.28	13.17	12.84	6.03	10.91	19.49	7.95	19.6	3.49	13.75	3.54	17.62	12.2	14.76	9.84
1012	8.79	9.32	7	25.44	10.4	6.32	13.17	12.95	6.05	10.72	19.49	7.8	19.58	3.47	13.91	3.44	17.27	12.36	14.43	9.71
1013	9.49	9.7	7.32	26.86	10.84	6.46	13.17	13.9	6.25	11.26	19.49	8.49	20.67	3.62	14.76	3.61	18.09	12.71	15.52	10.43
1014	9.51	9.57	7.34	26.35	10.79	6.41	13.17	13.61	6.24	11.29	19.49	8.5	20.31	3.63	14.82	3.76	18.28	12.45	15.52	10.53
1015	9.53	9.22	7.31	25.26	10.89	6.28	13.17	13.58	6.1	11.2	19.49	8.52	20.57	3.59	15.07	3.83	18.19	12.36	15.75	10.46
1016	9.49	9.31	7.38	25.6	10.7	6.23	14.48	13.68	6.08	11.5	19.49	8.55	20.2	3.6	14.96	3.84	18	12.85	15.44	10.38
1017	9.44	9.48	7.27	26.4	10.8	6.35	15.93	13.67	6.1	11.58	19.49	8.74	20.05	3.58	15.03	4.02	18.27	13.5	15.67	10.5
1018	9.29	9.43	7.21	25.97	10.77	6.25	16.71	13.26	6.06	11.38	19.49	8.73	20.41	3.59	14.9	3.88	17.98	13.61	15.5	10.3
1019	9.32	9.55	7.2	26.78	10.63	6.3	17.69	13.31	6.06	11.35	19.49	8.86	20.37	3.55	14.94	3.83	17.88	14.03	15.6	10.4
1020	9.63	10.12	7.42	27.77	10.82	6.89	17.77	13.65	6.31	11.6	19.49	9.07	21.27	3.64	15.51	3.99	18.42	14.28	16.08	10.78
1021	9.61	10.12	7.48	28.6	11.49	6.96	19.42	13.4	6.42	11.59	19.49	9.03	21.22	3.64	15.49	4.04	18.51	14.4	16.14	10.76
1022	9.68	10.12	7.33	29	11.4	7.06	19.15	13.2	6.48	11.43	19.49	8.93	21.21	3.64	15.58	4.09	18.3	14.56	15.89	10.67
1023	9.75	10.12	7.51	29	11.45	7.22	19.27	13.45	6.56	11.46	19.49	9.43	21.27	3.66	15.92	4.06	18.61	14.37	16.53	10.96
1024	10.01	10.12	7.65	29.89	11.53	7.5	18.96	13.8	6.75	11.53	19.49	9.43	21.27	3.69	17	4.12	18.9	14.5	16.7	11.14
1025	10.01	10.12	7.65	29.89	11.53	7.5	18.96	13.8	6.75	11.53	19.49	9.43	21.27	3.69	17	4.12	18.9	14.5	16.7	11.14
1026	10.01	10.12	7.65	29.89	11.53	7.5	18.96	13.8	6.75	11.53	19.49	9.43	21.27	3.69	17	4.12	18.9	14.5	16.7	11.14
1027	10.01	10.12	7.65	29.89	11.53	7.5	18.96	13.8	6.75	11.53	19.49	9.43	21.27	3.69	17	4.12	18.9	14.5	16.7	11.14
1028	9.99	10.12	7.61	31.49	12.15	7.57	18.69	13.59	6.88	11.4	19.49	9.43	20.71	3.67	17.17	4.2	19.19	15.17	16.75	10.9
1029	10.19	10.12	7.69	30.67	12.52	7.4	19.32	14.08	6.84	11.37	19.49	9.41	20.33	3.65	17.35	4.24	18.97	15.14	16.59	10.84
1030	10	10.12	7.65	29.99	12.64	7.27	19.1	14.17	6.81	11.43	19.49	9.23	20.73	3.7	17.34	4.17	18.81	14.9	16.27	10.64
1031	9.91	10.12	7.78	30.05	12.61	7.27	20.68	13.85	6.77	11.57	19.49	9.15	21.07	3.67	17.18	4.08	18.9	15.1	16.31	10.74
1032	9.92	10.12	7.78	30.2	12.72	7.31	20.55	14.02	6.77	11.6	19.49	9.31	20.81	3.7	17.68	4.1	18.9	15.13	16.32	10.74
1033	9.71	10.12	7.5	29.01	12.71	7.08	19.85	13.44	6.58	11.18	21.43	8.93	20.8	3.59	17.09	3.99	18.56	14.6	15.75	10.3
1034	10.68	10.12	7.72	30.1	13.2	7.33	20.05	13.78	6.85	11.52	20.63	9.48	21.47	3.7	18.17	4.12	19.12	15.33	16.54	10.87
1035	11.01	10.12	7.98	29.84	13.1	7.3	20.12	14.4	6.82	11.85	20.46	9.47	22.67	3.91	17.93	4.14	19.12	15.23	16.83	10.97
1036	11.14	10.12	7.98	28.97	12.92	7.12	20.26	14.3	6.67	11.82	20.41	9.31	22.07	3.86	17.74	4.09	19.16	14.9	16.88	10.77
1037	11.09	10.12	7.79	29.2	12.68	7.05	19.36	14.13	6.87	11.75	21.13	9.28	22.2	3.81	18.15	3.98	18.69	14.63	17.11	10.81
1038	11.46	10.12	8.05	30.91	12.96	7.29	19.6	14.42	7	12.05	20.98	9.34	23.07	3.87	18.23	4.02	18.94	15.25	17.12	10.96
1039	12.31	11.13	8.02	30.01	13.11	7.18	20.46	14.96	6.97	12.84	20.4	9.41	23.07	3.97	18.02	3.99	18.99	14.74	16.99	10.98
1040	12.8	11.76	7.78	29.74	13.76	7.04	20.76	14.97	6.86	12.6	19.98	9.56	22.18	3.94	17.61	3.88	19.18	14.52	16.89	10.88
1041	12.53	11.69	7.93	30	14.26	7.09	22	14.52	6.82	12.55	19.86	9.6	22.58	4	17.5	3.93	18.92	14.22	17.02	10.94
1042	12.16	11.95	7.97	29	14.23	6.93	21.35	14.18	6.8	12.36	19.86	9.95	22.33	3.92	17.51	3.9	18.3	13.84	17.05	10.89
1043	11.97	11.7	7.82	28.03	13.94	6.68	22.63	14.68	6.73	12.45	20.09	9.72	22.67	3.96	17.43	3.87	18.2	13.42	16.8	10.71
1044	13.17	12.06	8.1	29.29	14.22	6.95	22.7	15.99	7.19	12.75	19.86	10.35	23.96	4.07	18.12	3.96	18.52	14.16	17.7	11.17
1045	13.36	12.21	8.3	29.45	14.16	6.89	23.19	16.01	7.05	12.84	19.81	10.26	24.25	4.05	18.48	4	18.8	14.42	17.75	11.5
1046	13.33	12.67	8.7	30.39	14.23	7.01	22.61	15.85	7.14	12.67	19.97	10.36	24.3	4.03	18.93	3.98	19.05	14.69	18.15	11.59
1047	13.19	12.01	8.44	28.58	14.08	6.69	22.57	15.52	6.94	12.8	20.77	10.36	25.03	4.14	18.81	3.99	19.65	13.9	18.21	11.75
1048	14.02	11.96	8.38	28.18	14.12	6.72	22.62	16.05	6.97	13.25	20.35	10.73	27.17	4.17	19.88	3.95	19.46	14.15	18.86	12.33
1049	13.76	11.9	8.3	27.46	14.27	6.65	21.42	15.66	6.9	13.25	20.13	10.51	27.49	4.12	20.75	4.06	19.91	13.87	18.4	12.23
1050	13.61	12.33	8.42	28.45	13.95	6.87	20.98	15.71	7.07	13.46	19.99	10.3	27.67	4.14	21.27	4.17	19.88	14.7	18.31	12.14
1051	13.66	12.16	8.25	27.67	13.83	6.83	21.55	15.68	7.01	13.41	19.83	10.38	27.93	4.12	23.16	4.11	19.68	14.24	18.7	12.21
1052	13.03	11.88	8.28	27.21	13.91	6.89	21.18	15.53	7.05	13.31	19.95	10.57	28.23	4.15	23.17	4.08	19.51	14.03	20.1	12.22
1053	12.97	12.03	8.25	27.26	14.34	7.03	22.46	15.81	7.1	13.32	20.39	10.71	28.87	4.16	22.78	4.13	19.67	14.05	20.32	12.14
1054	12.97	12.03	8.25	27.26	14.34	7.03	22.46	15.81	7.1	13.32	20.39	10.71	28.87	4.16	22.78	4.13	19.67	14.05	20.32	12.14
1055	12.97	12.03	8.25	27.26	14.34	7.03	22.46	15.81	7.1	13.32	20.39	10.71	28.87	4.16	22.78	4.13	19.67	14.05	20.32	12.14
1056	12.97	12.03	8.25	27.26	14.34	7.03	22.46	15.81	7.1	13.32	20.39	10.71	28.87	4.16	22.78	4.13	19.67	14.05	20.32	12.14
1057	12.97	12.03	8.25	27.26	14.34	7.03	22.46	15.81	7.1	13.32	20.39	10.71	28.87	4.16	22.78	4.13	19.67	14.05	20.32	12.14
1058	12.97	12.03	8.25	27.26	14.34	7.03	22.46	15.81	7.1	13.32	20.39	10.71	28.87	4.16	22.78	4.13	19.67	14.05	20.32	12.14
1059	13.06	11.7	8.3	26.87	14.25	6.9	22.34	15.63	7.03	13.17	20.3	10.27	30.27	4.32	21.67	4.05	18.94	13.8	19.66	11.78
1060	13.01	11.2	7.97	25.52	13.93	6.63	21.82	14.18	6.75	12.55	19.94	10.12	28.34	4.22	21.1	3.92	18.66	13.07	18.95	11.73
1061	12.69	11.44	8.09	26.37	14.36	6.73	22.25	14.41	6.77	12.63	19.98	10.2	29.13	4.51	21.5	3.93	18.84	13.56	19.29	11.8
1062	12.25	11.31	8	26.34	13.41	6.52	21.38	13.71	6.58	12.15	19.74	9.56	28.35	4.41	20.35	3.76	17.92	13.4	18.3	11.18
1063	11.95	11.32	7.92	26.13	13.1	6.44	21.54	13.64	6.54	12.03	19.71	9.46	27.63	4.41	19.9	3.74	17.92	13.58	17.84	11.09
1064	12.51	11.01	7.95	25.9	13.36	6.38	21.71	13.66	6.49	12.19	19.6	9.59	27.67	4.41	20.32	3.71	17.83	13.56	18.11	11.16
1065	13.03	10.82	7.68	25.65	12.81	6.3	20.85	13.18	6.38	11.82	19.4	9.47	26.87	4.41	19.88	3.57	17.41	13.51	18.07	10.93
1066	13.14	11.32	7.71	27.02	13.02	6.5	20.77	13.3	6.42	11.95	19.47	9.77	26.83	4.41	20.32	3.61	17.54	14.17	18.8	11.18
1067	14.38	12	7.92	28.05	13.49	6.64	21.11	14.02	6.58	12.31	19.5	10.19	28.57	4.41	21.15	3.7	17.97	14.73	19.32	11.53
1068	14.41	12.04	8	28.18	13.33	6.5	21.69	13.9	6.54	12.2	19.55	10.13	30.03	4.41	21.11	3.66	17.74	14.75	19.2	11.48
1069	13.59	10.84	7.57	25.36	12.86	5.85	20.85	12.51	6.01	11.42	18.95	9.55	29.55	4.41	19.44	3.46	16.98	13.28	17.72	10.82
1070	14.96	10.89	7.87	25.14	13.26	5.85	20.96	12.63	6.1	11.6	19.1	10.02	29.33	4.85	20.33	3.5	17.24	13.06	18.45	11.26
1071	15.16	11.15	7.96	24.92	13.37	5.84	22.04	12.79	6.1	11.6	19.28	9.86	28.93	5.01	20.24	3.51	17.4	12.92	18.36	11.23
1072	14.84	11.21	8.76	25.11	13.52	5.86	22.02	12.83	6.11	11.64	19.27	9.74	27.28	4.61	19.65	3.52	17.48	13.02	19.38	11.07
1073	14.29	10.96	8.52	24.64	13.52	5.85	21.72	12.74	6.11	11.54	19.14	9.56	27.13	4.51	19.09	3.54	17.34	12.68	19.3	11.08
1074	14.14	11.11	8.29	24.9	13.5	5.96	22.12	12.63	6.1	11.45	18.93	9.44	26.54	4.62	18.93	3.48	17.21	12.66	18.59	10.96
1075	13.57	11.22	8.71	25	13.33	5.95	21.42	12.69	6.05	11.57	18.45	9.54	26.74	4.43	18.67	3.42	17.2	12.66	19.15	10.8
1076	13.81	10.95	8.55	24.12	12.87	5.77	21.22	12.43	5.98	11.42	18.44	9.42	26.59	4.39	18.56	3.5	17.43	12.18	19	10.53
1077	13.54	10.8	8.47	24.05	12.77	5.83	21.45	12.42	5.97	11.3	18.33	9.31	26.6	4.49	19.12	3.46	17.17	11.95	18.5	10.49
1078	13.88	10.48	8.46	22.9	12.52	5.75	22.25	12.12	5.99	11.42	18.2	9.27	27.14	4.67	19.3	3.58	17.21	11.78	19.81	10.58
1079	13.34	10.69	8.01	23.22	12.2	5.84	20.03	12	5.96	11.32	18.59	9.2	27.73	5.12	18.79	3.57	16.67	11.85	19.69	10.61
1080	13.44	10.95	8.43	24.44	12.41	5.98	19	12.46	6.01	11.4	18.59	9.31	27.13	4.91	19	3.52	16.79	12.29	20.55	10.74
1081	14.44	11.22	8.56	25.1	12.77	6.1	19.45	12.88	6.13	11.66	19.21	9.74	27.67	5.06	19.94	3.58	17.16	12.68	21.5	11.16
1082	14.35	11.01	8.61	24.81	13.13	6.01	20.09	12.72	6.07	11.62	19.1	9.79	28.44	5.43	20.03	3.57	17.23	12.47	21.4	11.14
1083	14.39	11	9.47	24.85	13.01	6.09	20.64	12.71	6.1	11.53	18.6	9.78	27.97	5.51	20.12	3.62	17.05	12.48	21.34	11.13
1084	14.23	11.14	9.47	25.26	12.95	6.06	20.17	12.76	6.11	11.54	19.05	9.61	26.27	5.49	19.77	3.65	17.16	12.78	20.69	10.97
1085	13.84	11.12	9.38	25.36	12.72	6.01	20.33	12.69	6.12	10.92	18.95	9.33	26.67	5.57	19	3.53	16.87	13.01	20.95	10.6
1086	13.84	11.25	9.29	25.45	12.85	6.03	20.24	12.93	6.09	10.8	18.98	9.41	26.53	5.64	19.17	3.49	16.97	13.16	20.48	10.58
1087	12.51	10.96	8.63	24.53	12.49	5.83	20.67	12.27	5.97	10.59	18.82	8.75	25.48	5.48	17.87	3.37	16.68	12.89	18.43	9.95
1088	12.57	10.76	8.66	23.59	12.47	5.81	20.31	12.32	5.97	10.57	18.92	8.57	25.09	5.28	17.78	3.37	16.55	12.37	17.83	9.91
1089	12.74	11	8.63	24.7	12.53	5.89	20.54	12.62	5.99	10.59	19.01	8.77	25.25	5.74	17.92	3.39	16.55	12.8	17.97	10.02
1090	12.77	11.2	8.84	25.55	12.65	5.93	19.71	12.78	6.08	10.7	18.88	8.91	25.31	5.7	18.06	3.41	16.65	13.27	18.24	10.14
1091	12.78	11.2	8.57	25.1	12.6	5.87	19.35	12.68	6.01	10.75	18.98	8.78	24.51	5.59	17.96	3.38	16.99	13.12	18.05	10.01
1092	12.78	11.2	8.57	25.1	12.6	5.87	19.35	12.68	6.01	10.75	18.98	8.78	24.51	5.59	17.96	3.38	16.99	13.12	18.05	10.01
1093	12.78	11.2	8.57	25.1	12.6	5.87	19.35	12.68	6.01	10.75	18.98	8.78	24.51	5.59	17.96	3.38	16.99	13.12	18.05	10.01
1094	12.46	10.98	8.44	24.78	12.42	5.75	19.38	12.95	5.97	10.5	19	8.93	25.27	5.82	17.93	3.32	17.11	12.76	17.7	9.92
1095	12.46	10.99	8.55	25.21	12.36	5.79	19.3	13.28	6	10.63	19.08	9.03	24.85	5.75	18.1	3.34	17.11	13.2	18.06	10.02
1096	12.12	11.04	8.45	25.57	12.23	5.75	19.52	13.16	6.01	10.6	18.96	9.03	24.59	5.53	17.75	3.33	17.13	13.73	18.21	9.88
1097	12.13	11	8.57	25.72	12	5.74	19.32	13.36	5.97	10.62	18.96	8.94	25.28	5.52	17.67	3.28	16.86	13.68	17.88	9.76
1098	11.81	10.92	8.72	25.38	11.86	5.84	19.36	13.12	5.94	10.48	19.98	8.68	25.67	5.29	17.11	3.22	16.66	13.75	17.24	9.59
1099	11.6	11.03	8.63	26.27	11.75	5.8	18.23	12.88	5.75	10.12	19.8	8.8	25.39	5.28	16.89	3.14	15.97	13.94	17.32	9.59
1100	11.72	11.64	8.81	27.4	11.86	6.02	19.15	13.17	5.87	10.28	20.8	9.1	25.54	5.41	17.35	3.16	15.65	14.38	17.86	9.84
1101	11.56	11.65	9.03	27.48	11.78	6.04	21.06	13	5.85	10.24	21.4	9.57	24.89	5.43	17.26	3.14	15.48	14.3	17.94	9.78
1102	11.94	11.7	9	27.5	11.84	6.05	21.35	12.88	5.86	10.21	21.21	9.98	25.23	5.8	17.35	3.11	15.2	14.4	18.2	9.91
1103	12.65	11.91	9.06	27.92	12.14	6.11	21.82	13.05	5.96	10.51	21.75	10.35	26.6	6.33	18.02	3.2	15.59	14.17	18.74	10.23
1104	12.64	11.69	9.05	27	12.44	6	22.96	12.9	5.93	10.71	23.93	10.45	26	6.19	17.93	3.29	15.41	13.28	18.6	10.16
1105	11.93	11.28	8.83	27	11.74	5.79	22.58	12.29	5.76	10.29	24.04	10.07	24.46	6.31	16.77	3.17	14.89	12.52	17.62	9.66
1106	12.12	11.3	9.01	27	11.95	5.83	22.9	12.37	5.8	10.5	24.68	11.09	24.96	6.45	17.26	3.19	15.21	12.51	18.44	9.96
1107	11.77	10.98	9.03	25.12	11.8	5.75	21.95	12.02	5.73	10.27	23.73	10.8	24.1	5.81	16.9	3.13	15.24	12.35	18.6	9.87
1108	11.69	11.03	8.63	25.42	11.46	5.76	22.14	11.5	5.72	10.14	23.14	10.73	23.89	5.29	16.89	3.1	15.09	12.2	18.8	9.84
1109	11.69	11.03	8.63	25.42	11.46	5.76	22.14	11.5	5.72	10.14	23.14	10.73	23.89	5.29	16.89	3.1	15.09	12.2	18.8	9.84
1110	11.69	11.03	8.63	25.42	11.46	5.76	22.14	11.5	5.72	10.14	23.14	10.73	23.89	5.29	16.89	3.1	15.09	12.2	18.8	9.84
1111	11.69	11.03	8.63	25.42	11.46	5.76	22.14	11.5	5.72	10.14	23.14	10.73	23.89	5.29	16.89	3.1	15.09	12.2	18.8	9.84
1112	11.82	11.34	8.63	26	11.01	5.88	23.15	11.09	5.74	10.02	23.15	11.02	23.53	5.39	16.94	3.08	14.59	12.55	19.49	9.95
1113	12.33	11.39	9.49	26.94	11.14	5.9	22.88	11.2	5.8	10.15	23.98	11.2	23.99	5.47	17.55	3.11	14.87	12.79	20.99	10.2
1114	12.69	11.32	9.72	27	11.2	5.92	23.52	11.31	5.85	10.29	23.9	11.35	25.17	5.61	18.08	3.17	15.42	12.55	21.09	10.31
1115	12.66	11.58	9.83	27.72	11.16	5.98	24.37	11.41	5.84	10.26	24.07	11.18	25.96	6.02	17.87	3.17	15.58	12.96	19.94	10.16
1116	12.74	11.74	9.7	27.64	11.31	5.95	26.15	11.45	5.88	10.36	26.3	11.1	26.13	6.04	17.8	3.21	15.43	13.01	19.86	10.03
1117	12.58	11.59	9.7	26.99	11.15	5.84	25.73	11.18	5.81	10.23	26.04	11.41	28.14	6.15	17.73	3.18	15.31	12.7	20.02	10.05
1118	12.62	11.75	9.74	27.07	11.4	5.9	27.35	11.27	5.84	10.42	26.64	11.09	28.8	6.05	18.55	3.18	15.38	12.84	19.68	10.05
1119	12.45	11.62	9.65	26.72	11.64	5.87	28.55	11.2	5.89	10.45	26.15	11.11	28.32	5.97	18.29	3.14	15.3	12.52	19.45	9.93
1120	12.06	11.32	9.85	26.28	11.94	5.8	26.5	11.02	5.84	10.26	26.12	10.94	25.53	5.89	17.96	3.1	14.79	12.47	19.6	9.75
1121	12.06	11.31	9.78	26.38	11.78	6.19	29.15	11.05	5.87	10.21	26.78	10.82	25.6	6.07	18.21	3.13	14.81	12.39	19.52	9.81
1122	12.69	11.7	10.17	28.3	12.07	6.31	29.17	11.21	5.98	10.37	26.8	11.57	25.95	5.99	18.79	3.14	15.07	13.15	20.33	10.13
1123	12.74	12.16	10.25	29.03	12.52	6.54	30.44	11.59	6.14	10.62	26.89	11.68	25.95	5.97	18.9	3.18	15.4	13.67	20.36	10.25
1124	13.11	11.93	10.27	28.28	12.61	6.5	31.19	11.57	6.12	10.64	26.19	12.14	27.81	6	19.35	3.21	15.44	13.6	20.37	10.34
1125	13.19	12.03	10.7	28.95	12.58	6.56	31.17	11.72	6.13	10.73	26.03	12.19	27.33	6.39	19.71	3.21	15.47	13.56	20.23	10.31
1126	13.23	12.1	11.13	29.58	12.19	6.49	29.93	11.93	6.15	10.71	25.68	12.23	27.19	6.27	19.38	3.23	15.69	13.9	20.55	10.37
1127	12.82	12.01	10.99	28.75	12.08	6.39	31	11.54	6.06	10.5	26.9	12.23	26.64	6.2	18.96	3.17	15.27	13.6	20.21	10.2
1128	12.93	11.91	11.49	28.67	12.3	6.4	31.08	11.5	5.92	10.53	27.02	12.35	27.4	6.29	19.29	3.16	15.33	13.82	20.18	10.28
1129	12.76	11.8	11.5	28.5	12.19	6.39	31.2	11.29	5.92	10.43	26.73	12.47	28.11	6.38	19.41	3.13	15.13	13.82	20.42	10.4
1130	13.5	12.36	11.26	30.29	12.5	6.57	30.72	11.52	6.05	10.65	26.7	12.68	28.1	6.3	19.87	3.19	15.51	14.52	21.26	10.71
1131	13.3	12.32	11.55	30.18	12.25	6.6	30.05	11.51	6.08	10.63	27.14	12.37	27.81	6.33	19.65	3.27	15.41	14.88	20.89	10.71
1132	13.25	12.31	11.47	30.27	12.26	6.55	29.85	11.33	6.09	10.52	27.1	12.35	27.46	6.26	19.57	3.22	15.33	14	20.79	10.86
1133	13.12	11.98	11.28	28.6	12.8	6.43	30.28	11.27	6.01	10.49	26.8	12.06	28.01	6.23	19.18	3.21	15.22	13.81	20.16	10.65
1134	13.07	12	11.14	28.93	12.66	6.45	28.85	11.39	6.05	10.58	26.23	12.31	28.2	6.09	19.03	3.19	15.18	14.2	19.93	10.72
1135	13.21	11.86	11.29	28.62	12.35	6.38	28	11.05	5.96	10.33	24.97	12.2	26.72	6	18.46	3.14	14.96	13.99	19.78	10.44
1136	13.01	11.83	11.11	29.05	12.09	6.38	28.16	10.95	6	10.22	25.03	12.4	26.33	5.92	18.95	3.13	15	13.9	20.05	10.65
1137	12.58	11.49	10.83	27.68	11.68	6.19	28.39	10.8	5.89	10.25	24.97	12.43	26.07	5.97	18.3	3.12	14.78	13.54	19.9	10.54
1138	12.21	11.21	10.83	26.88	11.23	6.11	27.54	10.61	5.8	9.99	24.66	11.19	25.74	5.72	17.8	3.07	14.49	13.2	19.11	10.52
1139	12.21	11.21	10.83	26.88	11.23	6.11	27.54	10.61	5.8	9.99	24.66	11.19	25.74	5.72	17.8	3.07	14.49	13.2	19.11	10.52
1140	12.21	11.21	10.83	26.88	11.23	6.11	27.54	10.61	5.8	9.99	24.66	11.19	25.74	5.72	17.8	3.07	14.49	13.2	19.11	10.52
1141	12.21	11.21	10.83	26.88	11.23	6.11	27.54	10.61	5.8	9.99	24.66	11.19	25.74	5.72	17.8	3.07	14.49	13.2	19.11	10.52
1142	11.74	10.67	11.02	25.24	10.86	5.9	26.14	9.91	5.69	9.51	23.92	11	24.97	5.49	16.95	2.92	13.7	12.82	18.11	9.89
1143	11.91	10.69	11.43	25.34	10.92	5.96	27.51	9.94	5.66	9.41	24.87	11.48	26.27	5.58	17.04	2.93	13.61	13.18	18.31	9.87
1144	12.02	10.33	12.25	24.69	11.2	5.81	27.99	9.7	5.66	9.3	24.92	11.44	25.81	5.47	17.12	2.88	13.67	13.18	18.06	9.75
1145	12.33	10.44	12.02	25.27	11.34	5.89	28.03	9.68	5.64	9.26	25.69	11.16	25.38	5.56	17.26	2.84	13.51	13.5	18.18	9.75
1146	12.02	10.19	12.1	24.94	11.15	5.76	28.49	9.74	5.54	9.15	25.57	10.37	24.77	5.42	17.09	2.86	13.42	13.29	18.39	9.47
1147	11.18	9.92	11.06	24.27	10.76	5.52	26.62	9.5	5.34	8.91	24.8	9.98	23.3	5.18	16.31	2.76	12.71	12.85	17.74	9.25
1148	11.28	9.9	10.43	24.5	10.52	5.56	27.15	9.25	5.3	8.86	24.53	10	23.63	5.01	16.09	2.8	12.46	12.89	17.77	9.35
1149	10.15	9.03	9.96	22.05	9.61	5.06	25.33	8.34	4.94	8.22	23.69	9	21.93	4.51	14.65	2.53	11.3	11.6	16.45	8.75
1150	9.98	8.85	9.57	21.72	9.55	4.91	25.48	8.04	4.8	7.9	24.1	8.7	23.26	4.53	14.14	2.44	10.96	10.95	16.15	8.55
1151	9.76	8.99	9.9	22.26	9.71	4.95	27.21	7.9	4.74	7.75	25.33	8.63	23.27	4.58	14.47	2.36	10.88	11.22	16.3	8.49
1152	9.6	9.09	9.55	22.73	10.07	5.01	26.47	8.07	4.88	7.79	25.05	8.16	22.53	4.84	14.22	2.37	10.64	11.24	15.6	8.22
1153	9.97	9.85	9.57	24.28	10.33	5.17	27.08	8.22	5.01	7.85	25.7	8.79	22.26	4.81	14.58	2.35	10.78	11.59	16.24	8.46
1154	9.75	9.88	9.73	24.48	10.28	5.18	29.16	7.98	4.99	7.77	25.75	8.7	21.9	4.9	14.57	2.4	10.94	11.62	16.17	8.38
1155	9.6	9.72	9.91	24.02	10.17	5.05	29.5	7.82	5.24	7.7	25.53	8.85	22.15	5.03	14.8	2.39	10.83	11.41	16.4	8.36
1156	9.33	9.46	10.25	23	9.97	4.94	29.22	7.58	5.18	7.68	24.99	8.48	21.81	4.92	14.62	2.39	10.6	11.25	16.1	8.14
1157	9.37	9.8	10.39	24.2	10.53	5.01	28.64	7.79	5.23	7.77	25.4	8.09	22.67	4.91	14.68	2.42	10.97	11.6	16.36	8.2
1158	9.37	10.2	10.46	25.33	10.29	5.04	27.72	7.85	5.22	7.84	25.14	7.93	22.6	4.85	14.75	2.45	11.2	12.08	16.75	8.22
1159	8.99	10	9.66	25.5	9.91	5.12	27	7.41	5	7.58	24.55	7.56	21.6	4.5	14.01	2.3	10.6	11.82	16.05	7.95
1160	9	9.66	9.95	24.61	9.84	5.03	27.64	7.55	4.94	7.46	24.25	7.53	20.36	4.51	13.96	2.28	10.64	11.6	16.36	7.97
1161	9.4	10.28	10.27	26.8	10.2	5.26	28.42	7.83	5.12	7.75	24.93	8.05	20.69	4.87	14.62	2.36	11.24	12.17	17.26	8.27
1162	10.34	10.78	10.59	28.05	10.6	5.7	29.43	8.35	5.34	8.22	25.2	8.86	21.85	5	16.08	2.45	11.73	12.44	18.81	8.87
1163	10.34	10.4	10.53	27.56	10.31	5.59	29.99	7.93	5.2	7.92	25.15	8.86	21.03	5.04	15.43	2.37	11.41	12.56	18.01	8.57
1164	10.51	10.45	10.59	27.83	10.34	5.69	30.26	7.9	5.18	7.97	25.69	9.26	21.4	5.16	16.48	2.39	11.39	12.55	18.73	8.91
1165	10.38	10.45	10.9	27.67	10.46	5.71	31.14	7.89	5.13	8	25.96	9.5	22.56	5.18	16.57	2.39	11.39	12.23	18.76	8.92
1166	10.14	10.39	10.43	27.62	10.19	5.61	29.85	7.85	5.15	7.89	25.7	9.24	21.94	5.03	16.01	2.36	11.23	12.23	18.17	8.7
1167	9.82	10.12	10.52	26.95	9.99	5.56	30.21	7.54	5.03	7.69	26.16	9.07	20.67	5.04	16.07	2.3	10.89	12.08	17.93	8.6
1168	9.43	9.56	9.82	25.13	9.85	5.4	30.46	7.29	4.9	7.46	26.9	8.65	20.06	4.82	15.91	2.23	10.5	11.6	17.14	8.34
1169	9.42	9.45	9.96	25	9.93	5.44	29.97	7.38	4.92	7.52	26.99	8.94	20.82	5.12	16.19	2.22	10.63	11.41	17.46	8.4
1170	9.96	9.88	10.28	26.45	10.54	5.76	31.08	7.53	5.07	7.74	27.17	9.43	20.99	5.23	16.67	2.27	11.18	11.77	18.17	8.73
1171	9.76	9.59	10.16	26.26	11.03	5.71	30.57	7.4	5	7.59	27.14	9.34	20.8	5.65	16.51	2.24	10.91	11.42	17.96	8.66
1172	9.81	9.5	10.19	26.5	11.01	5.68	28.01	7.45	4.95	7.59	26.24	9.26	20.67	5.56	16.51	2.26	10.89	11.46	17.97	8.65
1173	9.64	9.35	10.11	26.27	11.03	5.7	27.96	7.4	4.92	7.5	26.28	9.1	21.38	5.6	16.16	2.22	10.69	11.47	17.62	8.52
1174	9.41	9.15	10.38	24.79	10.6	5.55	26.87	7	4.83	7.35	25.91	8.75	20.58	5.28	15.69	2.15	10.34	11.07	17.02	8.24
1175	9.68	9.26	10.23	25.75	10.85	5.74	26.75	6.98	4.91	7.46	24.2	9.06	20.38	5.31	16.05	2.19	10.53	11.19	17.4	8.4
1176	9.59	9.52	10.43	26.91	10.82	5.95	26.88	6.99	4.96	7.48	24.54	8.99	20.42	5.47	15.89	2.18	10.5	11.24	17.35	8.42
1177	9.92	9.74	10.59	27.46	11.23	6.11	28.7	7.14	5.08	7.64	24.89	9.22	20.79	5.69	16.37	2.25	10.75	11.45	17.88	8.66
1178	9.82	9.98	10.54	28.44	11.21	6.11	28.9	7.18	5.11	7.63	24.88	9.13	20.42	5.6	16.32	2.25	10.77	12.16	17.75	8.61
