,Comcd,Enddt,QVal,,Year10,Year11,Year12,Year13
3423,c000768,2013,1.294977,,0,0,0,1
3424,c000769,2003,1.110433,,0,0,0,0
3425,c000769,2004,0.931267,,0,0,0,0
3426,c000777,2003,1.451352,,0,0,0,0
3427,c000777,2004,1.514441,,0,0,0,0
3428,c000777,2005,1.410446,,0,0,0,0
3429,c000777,2006,2.147533,,0,0,0,0
3430,c000777,2007,5.147397,,0,0,0,0
3431,c000777,2008,2.20712,,0,0,0,0
3432,c000777,2009,3.39217,,0,0,0,0
3433,c000777,2010,5.279418,,1,0,0,0
3434,c000777,2011,2.884902,,0,1,0,0
3435,c000777,2012,2.616511,,0,0,1,0
3436,c000777,2013,2.395442,,0,0,0,1
3437,c000778,2003,1.035438,,0,0,0,0
3438,c000778,2004,0.942668,,0,0,0,0
3439,c000778,2005,0.818863,,0,0,0,0
3440,c000778,2006,0.913716,,0,0,0,0
3441,c000778,2007,1.380462,,0,0,0,0
3442,c000778,2008,0.89676,,0,0,0,0
3443,c000778,2009,1.2929,,0,0,0,0
3444,c000778,2010,1.04897,,1,0,0,0
3445,c000778,2011,0.942052,,0,1,0,0
3446,c000778,2012,0.860329,,0,0,1,0
3447,c000778,2013,0.963598,,0,0,0,1
3448,c000779,2003,1.068921,,0,0,0,0
3449,c000779,2004,1.713016,,0,0,0,0
3450,c000779,2005,1.047772,,0,0,0,0
3451,c000779,2006,1.187228,,0,0,0,0
3452,c000779,2007,2.72772,,0,0,0,0
3453,c000779,2008,1.406119,,0,0,0,0
3454,c000779,2009,2.865205,,0,0,0,0
3455,c000779,2010,3.902561,,1,0,0,0
3456,c000779,2011,3.452338,,0,1,0,0
3457,c000779,2012,3.155365,,0,0,1,0
3458,c000779,2013,3.735492,,0,0,0,1
3459,c000780,2003,1.012352,,0,0,0,0
3460,c000780,2004,0.947842,,0,0,0,0
3461,c000780,2005,0.889792,,0,0,0,0
3462,c000780,2006,1.379306,,0,0,0,0
3463,c000780,2007,2.50785,,0,0,0,0
3464,c000780,2008,1.160783,,0,0,0,0
3465,c000780,2009,1.944561,,0,0,0,0
3466,c000780,2010,3.211412,,1,0,0,0
3467,c000780,2011,2.040688,,0,1,0,0
3468,c000780,2012,1.860609,,0,0,1,0
3469,c000780,2013,0.943345,,0,0,0,1
3470,c000782,2003,1.082578,,0,0,0,0
3471,c000782,2004,1.026483,,0,0,0,0
3472,c000782,2005,0.93322,,0,0,0,0
3473,c000782,2006,0.964867,,0,0,0,0
3474,c000782,2007,1.417073,,0,0,0,0
3475,c000782,2008,1.007055,,0,0,0,0
3476,c000782,2009,1.789455,,0,0,0,0
3477,c000782,2010,1.584137,,1,0,0,0
3478,c000782,2011,1.183387,,0,1,0,0
3479,c000782,2012,1.105426,,0,0,1,0
3480,c000782,2013,1.070986,,0,0,0,1
3481,c000785,2003,0.967271,,0,0,0,0
3482,c000785,2004,0.940999,,0,0,0,0
3483,c000785,2005,0.846955,,0,0,0,0
3484,c000785,2006,0.834205,,0,0,0,0
3485,c000785,2007,1.314514,,0,0,0,0
3486,c000785,2008,0.963054,,0,0,0,0
3487,c000785,2009,1.748607,,0,0,0,0
3488,c000785,2010,1.698141,,1,0,0,0
3489,c000785,2011,1.155321,,0,1,0,0
3490,c000785,2012,1.104706,,0,0,1,0
3491,c000785,2013,1.043697,,0,0,0,1
3492,c000786,2003,1.116099,,0,0,0,0
3493,c000786,2004,1.029693,,0,0,0,0
3494,c000786,2005,1.00373,,0,0,0,0
3495,c000786,2006,0.925158,,0,0,0,0
3496,c000786,2007,1.429468,,0,0,0,0
3497,c000786,2008,0.990082,,0,0,0,0
3498,c000786,2009,2.029183,,0,0,0,0
3499,c000786,2010,1.701444,,1,0,0,0
3500,c000786,2011,1.252818,,0,1,0,0
3501,c000786,2012,1.555513,,0,0,1,0
3502,c000786,2013,1.395162,,0,0,0,1
3503,c000787,2003,1.142715,,0,0,0,0
3504,c000787,2004,1.328167,,0,0,0,0
3505,c000787,2005,1.377297,,0,0,0,0
3506,c000787,2006,1.970704,,0,0,0,0
3507,c000787,2007,9.505177,,0,0,0,0
3508,c000787,2008,12.552934,,0,0,0,0
3509,c000787,2009,14.753731,,0,0,0,0
3510,c000787,2010,15.166449,,1,0,0,0
3511,c000787,2011,14.847314,,0,1,0,0
3512,c000788,2003,1.220282,,0,0,0,0
3513,c000788,2004,1.114406,,0,0,0,0
3514,c000788,2005,1.07169,,0,0,0,0
3515,c000788,2006,1.222675,,0,0,0,0
3516,c000788,2007,1.953703,,0,0,0,0
3517,c000788,2008,1.4194,,0,0,0,0
3518,c000788,2009,2.392744,,0,0,0,0
3519,c000788,2010,2.408155,,1,0,0,0
3520,c000788,2011,1.858699,,0,1,0,0
3521,c000788,2012,1.630506,,0,0,1,0
3522,c000788,2013,2.307443,,0,0,0,1
3523,c000789,2003,1.186669,,0,0,0,0
3524,c000789,2004,1.129396,,0,0,0,0
3525,c000789,2005,0.96638,,0,0,0,0
3526,c000789,2006,1.013128,,0,0,0,0
3527,c000789,2007,1.367833,,0,0,0,0
3528,c000789,2008,0.870346,,0,0,0,0
3529,c000789,2009,1.100226,,0,0,0,0
3530,c000789,2010,1.318897,,1,0,0,0
3531,c000789,2011,1.164172,,0,1,0,0
3532,c000789,2012,1.248825,,0,0,1,0
3533,c000789,2013,1.00125,,0,0,0,1
3534,c000790,2003,1.401564,,0,0,0,0
3535,c000790,2004,1.02455,,0,0,0,0
3536,c000790,2005,1.086112,,0,0,0,0
3537,c000790,2006,2.020442,,0,0,0,0
3538,c000790,2007,2.830347,,0,0,0,0
3539,c000790,2008,1.536551,,0,0,0,0
3541,c000790,2010,7.536687,,1,0,0,0
3542,c000790,2011,3.875272,,0,1,0,0
3543,c000790,2012,2.955835,,0,0,1,0
3544,c000790,2013,3.770653,,0,0,0,1
3545,c000791,2003,1.138786,,0,0,0,0
3546,c000791,2004,1.159784,,0,0,0,0
3547,c000791,2005,0.881713,,0,0,0,0
3548,c000791,2006,1.057656,,0,0,0,0
3549,c000791,2007,1.72385,,0,0,0,0
3550,c000791,2008,0.81218,,0,0,0,0
3551,c000791,2009,2.513792,,0,0,0,0
3552,c000791,2010,2.244229,,1,0,0,0
3553,c000791,2011,1.60134,,0,1,0,0
3554,c000791,2012,0.763312,,0,0,1,0
3555,c000791,2013,0.744,,0,0,0,1
3556,c000792,2003,1.187571,,0,0,0,0
3557,c000792,2004,1.280814,,0,0,0,0
3558,c000792,2005,1.33933,,0,0,0,0
3559,c000792,2006,1.934685,,0,0,0,0
3560,c000792,2007,4.989128,,0,0,0,0
3561,c000792,2008,3.211814,,0,0,0,0
3562,c000792,2009,2.83305,,0,0,0,0
3563,c000792,2010,2.965326,,1,0,0,0
3564,c000792,2011,1.38559,,0,1,0,0
3565,c000792,2012,0.924444,,0,0,1,0
3566,c000792,2013,0.844047,,0,0,0,1
3567,c000793,2003,1.251916,,0,0,0,0
3568,c000793,2004,1.162863,,0,0,0,0
3569,c000793,2005,1.130651,,0,0,0,0
3570,c000793,2006,3.355779,,0,0,0,0
3571,c000793,2007,3.77549,,0,0,0,0
3572,c000793,2008,1.244535,,0,0,0,0
3573,c000793,2009,2.268366,,0,0,0,0
3574,c000793,2010,1.953422,,1,0,0,0
3575,c000793,2011,1.51698,,0,1,0,0
3576,c000793,2012,1.777025,,0,0,1,0
3577,c000793,2013,2.675362,,0,0,0,1
3578,c000795,2003,1.198921,,0,0,0,0
3579,c000795,2004,1.074293,,0,0,0,0
3580,c000795,2005,0.930377,,0,0,0,0
3581,c000795,2006,1.013772,,0,0,0,0
3582,c000795,2007,1.582911,,0,0,0,0
3583,c000795,2008,1.031086,,0,0,0,0
3584,c000795,2009,1.810209,,0,0,0,0
3585,c000795,2010,4.189511,,1,0,0,0
3586,c000795,2011,2.826984,,0,1,0,0
3587,c000795,2012,2.346226,,0,0,1,0
3588,c000795,2013,2.205265,,0,0,0,1
3589,c000796,2003,0.960032,,0,0,0,0
3590,c000796,2004,0.874252,,0,0,0,0
3591,c000796,2005,0.88294,,0,0,0,0
3592,c000796,2006,1.321315,,0,0,0,0
3593,c000796,2007,3.137005,,0,0,0,0
3594,c000796,2008,1.206939,,0,0,0,0
3595,c000796,2009,1.97509,,0,0,0,0
3596,c000796,2010,1.967403,,1,0,0,0
3597,c000796,2011,1.586222,,0,1,0,0
3598,c000796,2012,1.614158,,0,0,1,0
3599,c000796,2013,1.328404,,0,0,0,1
3600,c000797,2003,0.920103,,0,0,0,0
3601,c000797,2004,0.899093,,0,0,0,0
3602,c000797,2005,0.882601,,0,0,0,0
3603,c000797,2006,0.906413,,0,0,0,0
3604,c000797,2007,1.190196,,0,0,0,0
3605,c000797,2008,0.870276,,0,0,0,0
3606,c000797,2009,1.183415,,0,0,0,0
3607,c000797,2010,1.023504,,1,0,0,0
3608,c000797,2011,0.881132,,0,1,0,0
3609,c000797,2012,0.937192,,0,0,1,0
3610,c000797,2013,1.022813,,0,0,0,1
3611,c000798,2003,1.126762,,0,0,0,0
3612,c000798,2004,1.004238,,0,0,0,0
3613,c000798,2005,0.916965,,0,0,0,0
3614,c000798,2006,0.918098,,0,0,0,0
3615,c000798,2007,1.232272,,0,0,0,0
3616,c000798,2008,0.951658,,0,0,0,0
3617,c000798,2009,2.022839,,0,0,0,0
3618,c000798,2010,3.979807,,1,0,0,0
3619,c000798,2011,2.190227,,0,1,0,0
3620,c000798,2012,2.889936,,0,0,1,0
3621,c000798,2013,2.288035,,0,0,0,1
3622,c000799,2003,1.005145,,0,0,0,0
3623,c000799,2004,0.899304,,0,0,0,0
3624,c000799,2005,0.854816,,0,0,0,0
3625,c000799,2006,1.510337,,0,0,0,0
3626,c000799,2007,2.715964,,0,0,0,0
3627,c000799,2008,1.073317,,0,0,0,0
3628,c000799,2009,2.87594,,0,0,0,0
3629,c000799,2010,3.947278,,1,0,0,0
3630,c000799,2010,3.947278,,1,0,0,0
3631,c000799,2011,2.739494,,0,1,0,0
3632,c000799,2011,2.739494,,0,1,0,0
3633,c000799,2012,3.057068,,0,0,1,0
3634,c000799,2013,1.580098,,0,0,0,1
3635,c000800,2003,1.360106,,0,0,0,0
3636,c000800,2004,1.027053,,0,0,0,0
3637,c000800,2005,0.953976,,0,0,0,0
3638,c000800,2006,1.022235,,0,0,0,0
3639,c000800,2007,2.200629,,0,0,0,0
3640,c000800,2008,1.201623,,0,0,0,0
3641,c000800,2009,3.010641,,0,0,0,0
3642,c000800,2010,1.759572,,1,0,0,0
3643,c000800,2011,1.254777,,0,1,0,0
3644,c000800,2012,1.228218,,0,0,1,0
3645,c000800,2013,1.358099,,0,0,0,1
3646,c000801,2003,2.329558,,0,0,0,0
3647,c000801,2004,1.527023,,0,0,0,0
3648,c000801,2005,1.3196,,0,0,0,0
3649,c000801,2006,1.783211,,0,0,0,0
3650,c000801,2007,3.02643,,0,0,0,0
3651,c000801,2008,1.420623,,0,0,0,0
3652,c000801,2009,3.434262,,0,0,0,0
3653,c000801,2010,1.641092,,1,0,0,0
3654,c000801,2011,1.521397,,0,1,0,0
3655,c000801,2012,1.130882,,0,0,1,0
3656,c000801,2013,1.992978,,0,0,0,1
3657,c000802,2003,1.010938,,0,0,0,0
3658,c000802,2004,1.014839,,0,0,0,0
3659,c000802,2005,1.023395,,0,0,0,0
3660,c000802,2006,1.313786,,0,0,0,0
3661,c000802,2007,3.055539,,0,0,0,0
3662,c000802,2008,1.309778,,0,0,0,0
3663,c000802,2009,2.512917,,0,0,0,0
3664,c000802,2010,3.047866,,1,0,0,0
3665,c000802,2011,1.720494,,0,1,0,0
3666,c000802,2012,1.253319,,0,0,1,0
3667,c000802,2013,1.810622,,0,0,0,1
3668,c000803,2003,2.608163,,0,0,0,0
3669,c000803,2004,2.450971,,0,0,0,0
3670,c000803,2005,2.210636,,0,0,0,0
3671,c000803,2006,1.739972,,0,0,0,0
3672,c000803,2007,4.430247,,0,0,0,0
3673,c000803,2008,1.72509,,0,0,0,0
3674,c000803,2009,3.519877,,0,0,0,0
3675,c000803,2010,4.058645,,1,0,0,0
3676,c000803,2011,2.518082,,0,1,0,0
3677,c000803,2012,2.596842,,0,0,1,0
3678,c000803,2013,2.05857,,0,0,0,1
3679,c000805,2003,1.442262,,0,0,0,0
3688,c000806,2003,1.257028,,0,0,0,0
3689,c000806,2004,1.124363,,0,0,0,0
3690,c000806,2005,1.01959,,0,0,0,0
3691,c000806,2006,1.062069,,0,0,0,0
3692,c000806,2007,1.500994,,0,0,0,0
3693,c000806,2008,1.065162,,0,0,0,0
3694,c000806,2009,1.973591,,0,0,0,0
3695,c000806,2010,1.835307,,1,0,0,0
3696,c000806,2011,1.473409,,0,1,0,0
3697,c000806,2012,1.461934,,0,0,1,0
3698,c000806,2013,1.537839,,0,0,0,1
3699,c000807,2003,1.108028,,0,0,0,0
3700,c000807,2004,1.004397,,0,0,0,0
3701,c000807,2005,0.987977,,0,0,0,0
3702,c000807,2006,1.283682,,0,0,0,0
3703,c000807,2007,2.514403,,0,0,0,0
3704,c000807,2008,0.999183,,0,0,0,0
3705,c000807,2009,1.548063,,0,0,0,0
3706,c000807,2010,1.425759,,1,0,0,0
3707,c000807,2011,1.170015,,0,1,0,0
3708,c000807,2012,1.180079,,0,0,1,0
3709,c000807,2013,0.981695,,0,0,0,1
3710,c000809,2003,1.481095,,0,0,0,0
3711,c000809,2004,1.255314,,0,0,0,0
3712,c000809,2005,1.331156,,0,0,0,0
3713,c000809,2006,1.61365,,0,0,0,0
3714,c000809,2007,5.359605,,0,0,0,0
3715,c000809,2008,2.981143,,0,0,0,0
3716,c000809,2009,11.221936,,0,0,0,0
3717,c000809,2010,7.727596,,1,0,0,0
3718,c000809,2011,1.428233,,0,1,0,0
3719,c000809,2012,0.804229,,0,0,1,0
3720,c000809,2013,1.000594,,0,0,0,1
3721,c000810,2003,1.250666,,0,0,0,0
3722,c000810,2004,0.974611,,0,0,0,0
3723,c000810,2005,0.886008,,0,0,0,0
3724,c000810,2006,0.992055,,0,0,0,0
3725,c000810,2007,1.291256,,0,0,0,0
3726,c000810,2008,0.844476,,0,0,0,0
3727,c000810,2009,1.742043,,0,0,0,0
3728,c000810,2010,1.938513,,1,0,0,0
3729,c000810,2011,1.792581,,0,1,0,0
3730,c000810,2012,1.210976,,0,0,1,0
3731,c000810,2013,1.652109,,0,0,0,1
3732,c000811,2003,1.155529,,0,0,0,0
3733,c000811,2004,1.085523,,0,0,0,0
3734,c000811,2005,1.014388,,0,0,0,0
3735,c000811,2006,1.214983,,0,0,0,0
3736,c000811,2007,1.800127,,0,0,0,0
3737,c000811,2008,1.109664,,0,0,0,0
3738,c000811,2009,1.791719,,0,0,0,0
3739,c000811,2010,2.950377,,1,0,0,0
3740,c000811,2011,2.468357,,0,1,0,0
3741,c000811,2012,1.598329,,0,0,1,0
3742,c000811,2013,1.93437,,0,0,0,1
3743,c000812,2003,1.260137,,0,0,0,0
3744,c000812,2004,1.224442,,0,0,0,0
3745,c000812,2005,1.152661,,0,0,0,0
3746,c000812,2006,1.268396,,0,0,0,0
3747,c000812,2007,2.586533,,0,0,0,0
3748,c000812,2008,1.21593,,0,0,0,0
3749,c000812,2009,2.667545,,0,0,0,0
3750,c000812,2010,2.254484,,1,0,0,0
3751,c000812,2011,1.713531,,0,1,0,0
3752,c000812,2012,1.57187,,0,0,1,0
3753,c000812,2013,1.464405,,0,0,0,1
3754,c000813,2003,1.165738,,0,0,0,0
3755,c000813,2004,1.278975,,0,0,0,0
3756,c000813,2005,1.103891,,0,0,0,0
3757,c000813,2006,1.276165,,0,0,0,0
3758,c000813,2007,2.448225,,0,0,0,0
3759,c000813,2008,1.34385,,0,0,0,0
3760,c000813,2009,4.755061,,0,0,0,0
3761,c000813,2010,7.934502,,1,0,0,0
3762,c000813,2011,4.641398,,0,1,0,0
3763,c000813,2012,5.867699,,0,0,1,0
3764,c000813,2013,1.205057,,0,0,0,1
3765,c000815,2003,1.033811,,0,0,0,0
3766,c000815,2004,0.987741,,0,0,0,0
3767,c000815,2005,0.913744,,0,0,0,0
3768,c000815,2006,1.009963,,0,0,0,0
3769,c000815,2007,1.518623,,0,0,0,0
3770,c000815,2008,0.836831,,0,0,0,0
3771,c000815,2009,0.951815,,0,0,0,0
3772,c000815,2010,1.017967,,1,0,0,0
3773,c000815,2011,0.925793,,0,1,0,0
3774,c000815,2012,0.865702,,0,0,1,0
3775,c000815,2013,0.920495,,0,0,0,1
3776,c000816,2003,1.114013,,0,0,0,0
3777,c000816,2004,0.978458,,0,0,0,0
3778,c000816,2005,0.957356,,0,0,0,0
3779,c000816,2005,0.957356,,0,0,0,0
3780,c000816,2006,1.113832,,0,0,0,0
3781,c000816,2007,1.66052,,0,0,0,0
3782,c000816,2008,1.337537,,0,0,0,0
3783,c000816,2008,1.337537,,0,0,0,0
3784,c000816,2009,2.817475,,0,0,0,0
3785,c000816,2010,2.893408,,1,0,0,0
3786,c000816,2010,2.893408,,1,0,0,0
3787,c000816,2011,2.0837,,0,1,0,0
3788,c000816,2012,1.629727,,0,0,1,0
3789,c000816,2013,1.399092,,0,0,0,1
3790,c000817,2003,1.408335,,0,0,0,0
3791,c000817,2004,1.195182,,0,0,0,0
3792,c000818,2003,0.986091,,0,0,0,0
3793,c000818,2004,0.969044,,0,0,0,0
3794,c000818,2005,0.951751,,0,0,0,0
3795,c000818,2006,0.972726,,0,0,0,0
3796,c000818,2007,1.296513,,0,0,0,0
3797,c000818,2008,0.95749,,0,0,0,0
3799,c000818,2010,0.888666,,1,0,0,0
3800,c000818,2011,1.06042,,0,1,0,0
3801,c000818,2012,0.759722,,0,0,1,0
3802,c000818,2013,0.65851,,0,0,0,1
3803,c000819,2003,1.134402,,0,0,0,0
3804,c000819,2003,1.134402,,0,0,0,0
3805,c000819,2004,1.081955,,0,0,0,0
3806,c000819,2005,1.004892,,0,0,0,0
3807,c000819,2006,1.587372,,0,0,0,0
3808,c000819,2007,2.565486,,0,0,0,0
3809,c000819,2008,4.031961,,0,0,0,0
3810,c000819,2009,5.398258,,0,0,0,0
3811,c000819,2010,6.886935,,1,0,0,0
3812,c000819,2010,6.886935,,1,0,0,0
3813,c000819,2011,4.197609,,0,1,0,0
3814,c000819,2011,4.197609,,0,1,0,0
3815,c000819,2012,3.76966,,0,0,1,0
3816,c000819,2013,5.309133,,0,0,0,1
3817,c000820,2003,1.007932,,0,0,0,0
3818,c000820,2004,0.915913,,0,0,0,0
3819,c000820,2005,0.862365,,0,0,0,0
3820,c000820,2006,0.910283,,0,0,0,0
3821,c000820,2007,1.962983,,0,0,0,0
3822,c000820,2008,0.876045,,0,0,0,0
3823,c000820,2009,1.441579,,0,0,0,0
3826,c000820,2012,3.254765,,0,0,1,0
3827,c000820,2013,3.540829,,0,0,0,1
3828,c000821,2003,1.123445,,0,0,0,0
3829,c000821,2004,1.013944,,0,0,0,0
3830,c000821,2005,0.799292,,0,0,0,0
3831,c000821,2006,0.883088,,0,0,0,0
3832,c000821,2007,1.791867,,0,0,0,0
3833,c000821,2008,0.778361,,0,0,0,0
3834,c000821,2009,1.908286,,0,0,0,0
3835,c000821,2010,2.214206,,1,0,0,0
3836,c000821,2011,1.145636,,0,1,0,0
3837,c000821,2012,1.129937,,0,0,1,0
3838,c000821,2013,1.039726,,0,0,0,1
3839,c000822,2003,1.053772,,0,0,0,0
3840,c000822,2004,1.008653,,0,0,0,0
3841,c000822,2005,0.953573,,0,0,0,0
3842,c000822,2006,0.984694,,0,0,0,0
3843,c000822,2007,1.678862,,0,0,0,0
3844,c000822,2008,0.970227,,0,0,0,0
3845,c000822,2009,1.428389,,0,0,0,0
3846,c000822,2010,1.317138,,1,0,0,0
3847,c000822,2011,1.092781,,0,1,0,0
3848,c000822,2012,0.999833,,0,0,1,0
3849,c000822,2013,1.119405,,0,0,0,1
3850,c000823,2003,1.030088,,0,0,0,0
3851,c000823,2004,1.106285,,0,0,0,0
3852,c000823,2005,0.972717,,0,0,0,0
3853,c000823,2006,1.08641,,0,0,0,0
3854,c000823,2007,1.366773,,0,0,0,0
3855,c000823,2008,0.971402,,0,0,0,0
3856,c000823,2009,1.497985,,0,0,0,0
3857,c000823,2010,1.957662,,1,0,0,0
3858,c000823,2011,1.22339,,0,1,0,0
3859,c000823,2012,1.534251,,0,0,1,0
3860,c000823,2013,1.323128,,0,0,0,1
3861,c000825,2003,1.034781,,0,0,0,0
3862,c000825,2004,0.951708,,0,0,0,0
3863,c000825,2005,0.893155,,0,0,0,0
3864,c000825,2006,1.069371,,0,0,0,0
3865,c000825,2007,1.306016,,0,0,0,0
3866,c000825,2008,0.971216,,0,0,0,0
3867,c000825,2009,1.186971,,0,0,0,0
3868,c000825,2010,1.025085,,1,0,0,0
3869,c000825,2011,0.925823,,0,1,0,0
3870,c000825,2012,0.905422,,0,0,1,0
3871,c000825,2013,0.832939,,0,0,0,1
3872,c000826,2003,2.065007,,0,0,0,0
3873,c000826,2004,1.378358,,0,0,0,0
3874,c000826,2005,1.203679,,0,0,0,0
3875,c000826,2006,1.443778,,0,0,0,0
3876,c000826,2007,1.808749,,0,0,0,0
3877,c000826,2008,1.601321,,0,0,0,0
3878,c000826,2009,2.037589,,0,0,0,0
3879,c000826,2010,3.282311,,1,0,0,0
3880,c000826,2011,3.177801,,0,1,0,0
3881,c000826,2012,2.595371,,0,0,1,0
3882,c000826,2013,3.274438,,0,0,0,1
3883,c000827,2003,1.216025,,0,0,0,0
3884,c000827,2004,0.986506,,0,0,0,0
3885,c000828,2003,1.419762,,0,0,0,0
3886,c000828,2004,1.263921,,0,0,0,0
3887,c000828,2005,1.004491,,0,0,0,0
3888,c000828,2006,1.089853,,0,0,0,0
3889,c000828,2007,1.85704,,0,0,0,0
3890,c000828,2008,1.066018,,0,0,0,0
3891,c000828,2009,1.641858,,0,0,0,0
3892,c000828,2010,1.507064,,1,0,0,0
3893,c000828,2011,1.211806,,0,1,0,0
3894,c000828,2012,1.194468,,0,0,1,0
3895,c000828,2013,1.168881,,0,0,0,1
3896,c000829,2003,1.00211,,0,0,0,0
3897,c000829,2004,1.044297,,0,0,0,0
3898,c000829,2005,0.997283,,0,0,0,0
3899,c000829,2006,1.442187,,0,0,0,0
3900,c000829,2007,2.406375,,0,0,0,0
3901,c000829,2008,1.145089,,0,0,0,0
3902,c000829,2009,2.183223,,0,0,0,0
3903,c000829,2010,1.948998,,1,0,0,0
3904,c000829,2011,1.269346,,0,1,0,0
3905,c000830,2003,1.031868,,0,0,0,0
3906,c000830,2004,1.001133,,0,0,0,0
3907,c000830,2005,0.96514,,0,0,0,0
3908,c000830,2006,1.062521,,0,0,0,0
3909,c000830,2007,1.43771,,0,0,0,0
3910,c000830,2008,1.165804,,0,0,0,0
3911,c000830,2009,1.4678,,0,0,0,0
3912,c000830,2010,1.345965,,1,0,0,0
3913,c000830,2011,1.206993,,0,1,0,0
3914,c000830,2012,1.030427,,0,0,1,0
3915,c000830,2013,1.005194,,0,0,0,1
3916,c000831,2003,1.136025,,0,0,0,0
3917,c000831,2004,0.987342,,0,0,0,0
3918,c000831,2005,0.971874,,0,0,0,0
3919,c000831,2006,1.143059,,0,0,0,0
3920,c000831,2007,2.854674,,0,0,0,0
3921,c000831,2008,1.315795,,0,0,0,0
3922,c000831,2009,2.838617,,0,0,0,0
3923,c000831,2010,2.56152,,1,0,0,0
3924,c000831,2011,4.035291,,0,1,0,0
3925,c000831,2012,2.162777,,0,0,1,0
3926,c000831,2013,4.996405,,0,0,0,1
3927,c000832,2003,1.264905,,0,0,0,0
3930,c000833,2003,1.10994,,0,0,0,0
3931,c000833,2004,1.094557,,0,0,0,0
3932,c000833,2005,1.068005,,0,0,0,0
3933,c000833,2006,1.194017,,0,0,0,0
3934,c000833,2007,1.759029,,0,0,0,0
3935,c000833,2008,1.394391,,0,0,0,0
3936,c000833,2009,2.5514,,0,0,0,0
3937,c000833,2010,2.990748,,1,0,0,0
3938,c000833,2011,1.895426,,0,1,0,0
3939,c000833,2012,1.609637,,0,0,1,0
3940,c000833,2013,1.951197,,0,0,0,1
3941,c000835,2003,1.18285,,0,0,0,0
3942,c000835,2004,1.194901,,0,0,0,0
3943,c000835,2005,0.906503,,0,0,0,0
3944,c000835,2005,0.906503,,0,0,0,0
3945,c000835,2005,0.906503,,0,0,0,0
3946,c000835,2005,0.906503,,0,0,0,0
3947,c000835,2005,0.906503,,0,0,0,0
3948,c000835,2005,0.906503,,0,0,0,0
3949,c000835,2006,1.098612,,0,0,0,0
3950,c000835,2007,2.769644,,0,0,0,0
3951,c000835,2007,2.769644,,0,0,0,0
3952,c000835,2007,2.769644,,0,0,0,0
3953,c000835,2007,2.769644,,0,0,0,0
3954,c000835,2007,2.769644,,0,0,0,0
3955,c000835,2008,2.053667,,0,0,0,0
3956,c000835,2009,4.72331,,0,0,0,0
3957,c000835,2010,5.561733,,1,0,0,0
3958,c000835,2011,2.73992,,0,1,0,0
3959,c000835,2012,3.437063,,0,0,1,0
3960,c000835,2013,3.061561,,0,0,0,1
3961,c000836,2003,0.999915,,0,0,0,0
3962,c000836,2004,0.915283,,0,0,0,0
3963,c000836,2005,1.002098,,0,0,0,0
3964,c000836,2006,1.00503,,0,0,0,0
3965,c000836,2007,1.905724,,0,0,0,0
3966,c000836,2008,1.168327,,0,0,0,0
3967,c000836,2009,1.503878,,0,0,0,0
3968,c000836,2010,1.6105,,1,0,0,0
3969,c000836,2011,1.135493,,0,1,0,0
3970,c000836,2012,1.118872,,0,0,1,0
3971,c000836,2013,1.244913,,0,0,0,1
3972,c000837,2003,1.198273,,0,0,0,0
3973,c000837,2004,1.186927,,0,0,0,0
3974,c000837,2005,1.09937,,0,0,0,0
3975,c000837,2006,1.773942,,0,0,0,0
3976,c000837,2007,2.645475,,0,0,0,0
3977,c000837,2008,1.33276,,0,0,0,0
3978,c000837,2009,2.347756,,0,0,0,0
3979,c000837,2010,2.916847,,1,0,0,0
3980,c000837,2011,1.674255,,0,1,0,0
3981,c000837,2012,1.350893,,0,0,1,0
3982,c000837,2013,1.624819,,0,0,0,1
3983,c000838,2003,1.849823,,0,0,0,0
3984,c000838,2004,1.543348,,0,0,0,0
3985,c000838,2005,1.486647,,0,0,0,0
3986,c000838,2006,2.750594,,0,0,0,0
3987,c000838,2007,1.683671,,0,0,0,0
3988,c000838,2008,0.921478,,0,0,0,0
3989,c000838,2009,1.779328,,0,0,0,0
3990,c000838,2010,2.558721,,1,0,0,0
3991,c000838,2011,1.154792,,0,1,0,0
3992,c000838,2012,1.499504,,0,0,1,0
3993,c000838,2013,1.144848,,0,0,0,1
3994,c000839,2003,1.339166,,0,0,0,0
3995,c000839,2004,1.242389,,0,0,0,0
3996,c000839,2005,1.117432,,0,0,0,0
3997,c000839,2006,1.546608,,0,0,0,0
3998,c000839,2007,2.130415,,0,0,0,0
3999,c000839,2008,1.184112,,0,0,0,0
4000,c000839,2009,2.535513,,0,0,0,0
4001,c000839,2010,2.148346,,1,0,0,0
4002,c000839,2011,1.386223,,0,1,0,0
4003,c000839,2012,1.273532,,0,0,1,0
4004,c000839,2013,1.302437,,0,0,0,1
4005,c000848,2003,1.107261,,0,0,0,0
4006,c000848,2004,1.115436,,0,0,0,0
4007,c000848,2005,1.131446,,0,0,0,0
4008,c000848,2006,2.239739,,0,0,0,0
4009,c000848,2007,3.54031,,0,0,0,0
4010,c000848,2008,2.329941,,0,0,0,0
4011,c000848,2009,4.84082,,0,0,0,0
4012,c000848,2010,6.111452,,1,0,0,0
4013,c000848,2011,3.865143,,0,1,0,0
4014,c000848,2012,3.948421,,0,0,1,0
4015,c000848,2013,5.611134,,0,0,0,1
4016,c000850,2003,1.544364,,0,0,0,0
4017,c000850,2004,1.109142,,0,0,0,0
4018,c000850,2005,1.051152,,0,0,0,0
